0,0
2.5641025641025643,3.1388052643113373
5.128205128205129,6.155712633445427
7.692307692307693,8.928824212225022
10.256410256410257,11.336242105472875
12.820512820512821,13.256068418011738
15.384615384615387,14.566405254664366
17.94871794871795,15.145354720253504
20.512820512820515,14.871572652637742
23.07692307692308,13.741106293270725
25.641025641025642,12.011918609551746
28.205128205128208,9.977411483172926
30.769230769230774,7.930986795826406
33.333333333333336,6.166046429204323
35.8974358974359,4.975992264998805
38.46153846153847,4.654226184901987
41.02564102564103,5.487219736674737
43.58974358974359,7.492027736499866
46.15384615384616,10.335723137031149
48.71794871794872,13.661989013904313
51.282051282051285,17.1145084427551
53.846153846153854,20.336964499219256
56.410256410256416,22.973040258932507
58.97435897435898,24.666418797530604
61.53846153846155,25.08477197047736
64.1025641025641,24.254714857330864
66.66666666666667,22.479177742335633
69.23076923076924,20.06819869635191
71.7948717948718,17.331815790239958
74.35897435897436,14.580067094859992
76.92307692307693,12.122990681072272
79.48717948717949,10.27062461973705
82.05128205128206,9.295864521650879
84.61538461538463,9.19710000370231
87.17948717948718,9.849686283818954
89.74358974358975,11.12839822898995
92.30769230769232,12.908010706204426
94.87179487179488,15.063298582451498
97.43589743589745,17.46903672472032
100.00000000000001,20.000000000000014
